Ticker,Description,Price,Change %,Technical Rating,Volume,Change from Open %,Volume*Price,Market Capitalization,Number of Employees,Sector,Industry,"Change 1M, %","Change 1W, %",Exchange
RS,Reliance Steel & Aluminum Co.,203.05,-2.87012676,Sell,336290,-2.4688986,68283684.5,11917187974.000002,13700,Non-Energy Minerals,Steel,-3.89985328,-4.76078799,NYSE
CG,The Carlyle Group Inc.,29.55,1.47664835,Neutral,2309182,1.89655172,68236328.10000001,10744536815,1850,Finance,Investment Managers,-5.1973051,-6.36882129,NASDAQ
DEO,Diageo plc,185.18,-1.07905983,Buy,368384,-0.16174251,68217349.12,103966508320.30843,28558,Consumer Non-Durables,Beverages: Alcoholic,-0.73438756,-3.24468363,NYSE
ARGX,argenx SE,388.5,-0.26186075,Buy,173452,-0.97117076,67386102,21568800801.8934,650,Health Technology,Pharmaceuticals: Other,-2.37957635,-3.43267629,NASDAQ
AN,"AutoNation, Inc.",116.24,-1.32427844,Sell,579334,-0.29164522,67341784.16,5762290248.999999,22200,Retail Trade,Specialty Stores,-6.1899766,-3.97356464,NYSE
AXON,"Axon Enterprise, Inc.",168.61,-1.80536952,Neutral,399279,-1.75387484,67322432.19000001,11999190022,2148,Electronic Technology,Aerospace & Defense,-8.37906863,-10.70804427,NASDAQ
SEE,Sealed Air Corporation,50.78,-1.70344561,Sell,1318290,-1.16776956,66942766.2,7345708510.000001,16500,Process Industries,Containers/Packaging,-4.60266767,-5.10185012,NYSE
WY,Weyerhaeuser Company,31.48,-0.59993685,Sell,2121747,-0.44275775,66792595.56,23166666577,9214,Finance,Real Estate Investment Trusts,-3.76031795,-2.89944479,NYSE
FMC,FMC Corporation,126.6,-1.08602235,Neutral,527077,-1.08602235,66727948.2,15947285216.000002,6400,Process Industries,Chemicals: Agricultural,-3.09246785,-5.77552843,NYSE
ESS,"Essex Property Trust, Inc.",214.79,0.42077703,Neutral,309394,0.62778168,66454737.26,13908471424,1757,Finance,Real Estate Investment Trusts,-2.53652782,-1.3457652,NYSE
EQNR,Equinor ASA,35.63,-1.05526243,Sell,1858588,-0.6690828,66221490.44000001,113652820151.95593,21126,Energy Minerals,Integrated Oil,-7.40644491,-3.36316789,NYSE
FNV,Franco-Nevada Corporation,140.81,-1.95655201,Neutral,470236,-2.34412927,66213931.16,26988301984.117104,35,Non-Energy Minerals,Precious Metals,-3.63399945,-3.24996565,NYSE
DOX,Amdocs Limited,88.22,-0.74257426,Buy,745419,-0.67552353,65760864.18,10836944627.000002,,Technology Services,Information Technology Services,-0.72023408,-2.16258179,NASDAQ
NXST,"Nexstar Media Group, Inc.",181.97,0.03298334,Buy,360670,0.91503993,65631119.9,6861805361.999999,12473,Consumer Services,Broadcasting,-4.00400928,-0.71475338,NASDAQ
NWL,Newell Brands Inc.,13.44,1.05263158,Neutral,4880068,1.43396226,65588113.91999999,5558783908,32000,Producer Manufacturing,Industrial Conglomerates,3.62374711,3.46420323,NASDAQ
H,Hyatt Hotels Corporation,98.66,1.5438452,Buy,663967,1.85835226,65506984.22,10568344996,44000,Consumer Services,Hotels/Resorts/Cruise lines,-1.65470494,-0.97360233,NYSE
CFLT,"Confluent, Inc.",21.68,-0.6416132,Sell,3007900,0.18484288,65211272,6209190478.999999,1981,Technology Services,Packaged Software,-5.86191924,-4.1556145,NASDAQ
TD,Toronto Dominion Bank (The),66.35,0.2265861,Neutral,981805,0.60652009,65142761.74999999,120299187434.17668,,Finance,Major Banks,-0.58435721,-3.26578218,NYSE
RMD,ResMed Inc.,219.68,-1.26741573,Strong Sell,293712,-0.95581605,64522652.16,32179528881,8160,Health Technology,Medical Specialties,-4.56993918,-5.6762559,NYSE
NFE,New Fortress Energy Inc.,44.08,-2.95024218,Strong Sell,1456464,-2.77900309,64200933.12,9202586206,671,Utilities,Gas Distributors,-13.39882122,-13.97345824,NASDAQ
HST,Host Hotels,17.69,0,Sell,3621917,0.7977208,64071711.73,12648841651,160,Finance,Real Estate Investment Trusts,-6.59978881,-4.73882606,NASDAQ
MPLX,MPLX LP,31.37,-1.19685039,Sell,2042183,-0.57052298,64063280.71,31471731240,5836,Industrial Services,Oil & Gas Pipelines,-7.70814946,-7.24423418,NYSE
CDW,CDW Corporation,185.48,-0.7863065,Buy,344926,-0.91880342,63976874.48,25112320470.999996,13900,Technology Services,Information Technology Services,-1.67514843,-2.38922219,NASDAQ
GMAB,Genmab A/S,45.5,-0.7417103,Buy,1390793,-0.3722356,63281081.5,29811125508.280994,1212,Health Technology,Pharmaceuticals: Major,-2.21362562,-3.31491713,NASDAQ
LKQ,LKQ Corporation,53.23,-0.43022821,Neutral,1188738,-0.15006565,63276523.73999999,14221724478,46000,Consumer Durables,Automotive Aftermarket,-2.02466409,-3.32364693,NASDAQ
HSIC,"Henry Schein, Inc.",81.2,-0.14756517,Buy,776308,0.47018065,63036209.6,11006462831.000002,21600,Distribution Services,Medical Distributors,0.34602076,-2.50930484,NASDAQ
TRP,TC Energy Corporation,42.3,-0.84388186,Sell,1489410,-0.47058824,63002042.99999999,41603620935.8469,7017,Industrial Services,Oil & Gas Pipelines,-4.90107914,-2.12864415,NYSE
IP,International Paper Company,36.08,-0.24882499,Neutral,1744882,-0.82462892,62955342.55999999,12832574736.000002,31000,Process Industries,Containers/Packaging,-2.80172414,-2.74932615,NYSE
PAA,"Plains All American Pipeline, L.P.",11.44,-2.22222222,Sell,5500175,-1.80257511,62922002,7988925825.000001,4100,Industrial Services,Oil & Gas Pipelines,-7.89049919,-6.53594771,NASDAQ
VTRS,Viatris Inc.,10.78,-1.64233577,Sell,5832645,-1.64233577,62875913.09999999,13072739344,37000,Health Technology,Pharmaceuticals: Major,-2.26654578,-3.49149508,NASDAQ
IEX,IDEX Corporation,235.21,0.45699154,Buy,266565,0.30277186,62698753.65,17739800274,7536,Producer Manufacturing,Industrial Machinery,-0.96004042,-2.74148197,NYSE
AOS,A.O. Smith Corporation,58.3,-0.20540911,Sell,1074934,-0.27369141,62668652.2,8906813154,13700,Producer Manufacturing,Building Products,-4.01712216,-3.44484929,NYSE
NOK,Nokia Corporation Sponsored,4.89,-0.20408163,Buy,12798263,-0.81135903,62583506.06999999,27667560949.3266,,Electronic Technology,Telecommunications Equipment,-0.81135903,-3.16831683,NYSE
HOLX,"Hologic, Inc.",74,-1.06951872,Neutral,845605,-1.04305964,62574770,18191699036,6944,Health Technology,Medical Specialties,-2.83613445,-3.26797386,NASDAQ
CLVT,Clarivate Plc,9,-0.55248619,Sell,6952656,0.33444816,62573904,6067699585,11095,Technology Services,Packaged Software,-8.06945863,-11.06719368,NYSE
KRTX,"Karuna Therapeutics, Inc.",197.28,-2.38495794,Sell,314956,-1.73341303,62134519.68,6779088745,118,Health Technology,Pharmaceuticals: Major,-16.16165909,-16.69622498,NASDAQ
BGNE,"BeiGene, Ltd.",197,-1.88265764,Buy,312773,-3.47395757,61616281,21711304340.03185,8200,Health Technology,Pharmaceuticals: Major,2.81300558,-2.40760923,NASDAQ
AUY,Yamana Gold Inc.,5.51,-1.43112701,Buy,11173789,-2.13143872,61567577.39,5295126626.589641,11574,Non-Energy Minerals,Precious Metals,0.91575092,-3.16344464,NYSE
QDEL,QuidelOrtho Corporation,92.3,-3.52252535,Buy,662592,-3.19874148,61157241.6,6095986630,1600,Health Technology,Medical Specialties,5.35327017,-2.07935498,NASDAQ
PBR.A,Petroleo Brasileiro S.A.- Petrobras,9.43,-0.42238648,Strong Sell,6467570,0.31914894,60989185.1,66325454648.85101,45532,Energy Minerals,Integrated Oil,-8,-5.03524673,NYSE
AMH,American Homes 4 Rent,32.86,-0.33363664,Buy,1852630,-0.30339806,60877421.8,11614188252,1538,Finance,Real Estate Investment Trusts,-0.63501663,-0.24286582,NYSE
TAP,Molson Coors Beverage Company,52.46,-0.37979491,Sell,1157672,-0.17126546,60731473.12,11413912112,16300,Consumer Non-Durables,Beverages: Alcoholic,-4.80856469,-5.5965449,NYSE
MTDR,Matador Resources Company,54.73,-3.93189398,Strong Sell,1105925,-3.98245614,60527275.25,6466980040,286,Energy Minerals,Integrated Oil,-17.52561784,-16.87424058,NYSE
RPRX,Royalty Pharma plc,41.75,-1.37018663,Sell,1444725,-1.04290116,60317268.75,25351527581.999996,66,Health Technology,Pharmaceuticals: Major,-5.04889698,-4.78905359,NASDAQ
AZPN,"Aspen Technology, Inc.",217.05,-3.24953196,Sell,277369,-2.58078995,60202941.45,14008414020,1770,Technology Services,Packaged Software,-5.835141,-9.55873161,NASDAQ
MUR,Murphy Oil Corporation,40.97,-1.86826347,Sell,1468520,-1.86826347,60165264.4,6369002867.999999,696,Energy Minerals,Oil & Gas Production,-13.19915254,-10.31085814,NYSE
SNA,Snap-On Incorporated,233.84,-0.13665869,Neutral,255858,-0.24741916,59829834.72,12429680869,12800,Consumer Durables,Tools & Hardware,-2.80964256,-4.53951666,NYSE
PSTG,"Pure Storage, Inc.",29.14,0,Sell,2048947,0.48275862,59706315.58,8710476541,4200,Electronic Technology,Computer Peripherals,-0.17129154,-1.58730159,NYSE
IRM,Iron Mountain Incorporated (Delaware),54.41,-0.36623329,Buy,1092586,-0.34798535,59447604.26,15817749772,25000,Finance,Real Estate Investment Trusts,0.1472483,-1.18053033,NYSE
SCCO,Southern Copper Corporation,60.67,-1.28538887,Buy,975935,-1.54170724,59209976.45,46903885231,14700,Non-Energy Minerals,Other Metals/Minerals,-0.57358243,-2.09778925,NYSE
CDAY,Ceridian HCM Holding Inc.,64.9,-1.39775144,Neutral,911863,-1.15747792,59179908.7,9968306901,7462,Technology Services,Packaged Software,-5.17241379,-6.91336776,NYSE
GEN,Gen Digital Inc.,22.67,-0.52654673,Sell,2603422,-0.48287972,59019576.74,14766328150,2700,Technology Services,Packaged Software,-1.2630662,-4.74789916,NASDAQ
TPL,Texas Pacific Land Corporation,2380.08,-1.35078564,Sell,24622,-2.37531737,58602329.76,18337317220,92,Miscellaneous,Investment Trusts/Mutual Funds,-8.19505196,-8.47993355,NYSE
SAP,SAP SE,107.29,-0.49156001,Buy,543207,-0.1674886,58280679.03,127408620896.14497,107415,Technology Services,Packaged Software,-3.22900695,-4.23100955,NYSE
ARW,"Arrow Electronics, Inc.",106.74,-0.24299065,Neutral,545102,0.04686475,58184187.48,6565391415,20700,Distribution Services,Electronics Distributors,-1.83924959,0.02811358,NYSE
BAP,Credicorp Ltd.,147.78,1.76985056,Neutral,392853,1.91724138,58055816.34,11751465007,36358,Finance,Major Banks,-3.75773364,-1.506265,NYSE
WHR,Whirlpool Corporation,143.81,-1.06631811,Sell,403018,-0.62880044,57958018.58,7834532158,69000,Consumer Durables,Electronics/Appliances,-1.85627517,-1.58089242,NYSE
MEDP,"Medpace Holdings, Inc.",205.77,-1.94891833,Sell,280578,-1.0768713,57734535.06,6399426018,4500,Commercial Services,Miscellaneous Commercial Services,-1.96293296,-1.54545455,NASDAQ
PKI,"PerkinElmer, Inc.",139.15,-1.96561928,Buy,414803,-1.58427046,57719837.45,17576860276,16700,Health Technology,Medical Specialties,-0.41508624,-0.05745888,NYSE
BIO,"Bio-Rad Laboratories, Inc.",416.09,-0.95453463,Buy,138648,-0.55448006,57690046.31999999,12421905339.999998,7900,Health Technology,Medical Specialties,0.33276265,-0.70872906,NYSE
FCNCA,"First Citizens BancShares, Inc.",777.43,-1.51135097,Sell,74138,-0.60981846,57637105.34,11200308556,6846,Finance,Regional Banks,-4.78039341,-4.57234742,NASDAQ
CASY,"Caseys General Stores, Inc.",243.14,-2.20810039,Buy,236359,-2.2709916,57468327.26,9059061140,42481,Retail Trade,Specialty Stores,0.04937865,3.8527251,NASDAQ
LKNCY,Luckin Coffee Inc.,24.94,1.17647059,Buy,2297195,0.97165992,57292043.3,6611309888,10555,Consumer Non-Durables,Food: Specialty/Candy,25.01253133,16,OTC
UDR,"UDR, Inc.",39.89,-0.64757161,Sell,1432442,-0.52369077,57140111.38,12985861348,1229,Finance,Real Estate Investment Trusts,-3.80998312,-2.70731707,NYSE
OLN,Olin Corporation,53.78,-1.75374498,Sell,1061042,-1.59194876,57062838.76,7365754128,7750,Process Industries,Industrial Specialties,-5.61600562,-4.93194273,NYSE
GFI,Gold Fields Limited,10.84,-1.36487716,Neutral,5241913,-3.64444444,56822336.92,9921014500.753199,2607,Non-Energy Minerals,Precious Metals,-2.78026906,-3.0411449,NYSE
UHS,"Universal Health Services, Inc.",127.33,-1.75912352,Neutral,446093,-0.77924102,56801021.69,8170599362,89400,Health Services,Hospital/Nursing Management,-2.69010317,-1.56165443,NYSE
OGN,Organon & Co.,27.05,0.70737156,Buy,2096947,0.63244048,56722416.35,6880557107,9300,Health Technology,Pharmaceuticals: Major,3.95849347,1.23502994,NYSE
IPG,"Interpublic Group of Companies, Inc. (The)",32.07,-0.24883359,Neutral,1766448,0.21875,56649987.36,12459987627.000002,55600,Commercial Services,Advertising/Marketing Services,-6.66472643,-4.80854853,NYSE
LNT,Alliant Energy Corporation,55.31,-0.2884442,Buy,1023255,-0.1444304,56596234.05,13884018056.999998,3313,Utilities,Electric Utilities,-1.75843694,0.93065693,NASDAQ
EXAS,Exact Sciences Corporation,44.6,-2.95909487,Neutral,1260547,-2.40700219,56220396.2,7924707746,6500,Health Technology,Medical Specialties,-0.77864294,-3.79637619,NASDAQ
WAL,Western Alliance Bancorporation,60.76,-0.42608981,Sell,924296,0.06587615,56160224.96,6617498655.999999,3139,Finance,Regional Banks,-11.35103589,-7.43449116,NYSE
NVR,"NVR, Inc.",4648.53,-0.97459035,Buy,12047,-0.28165932,56000840.91,14856175214.000002,6600,Consumer Durables,Homebuilding,0.2052162,-0.83347555,NYSE
CHKP,Check Point Software Technologies Ltd.,131.53,0.19806506,Buy,425266,0.31269067,55935236.98,16495351233.000002,5805,Technology Services,Internet Software/Services,-0.97869457,-1.46089302,NASDAQ
LAD,"Lithia Motors, Inc.",219.12,-1.0610918,Sell,254540,0.07307271,55774804.8,5990392138.999999,21150,Retail Trade,Specialty Stores,-8.43675567,-4.34365041,NYSE
CCEP,Coca-Cola Europacific Partners plc,53.9,1.44927536,Buy,1032795,1.35389244,55667650.5,24620941035,33200,Consumer Non-Durables,Beverages: Non-Alcoholic,1.52571106,-0.03709199,NASDAQ
CNI,Canadian National Railway Company,124.56,-1.12716304,Neutral,446163,-1.00929826,55574063.28,84202556675.03036,22604,Transportation,Railroads,-3.01331465,-2.55808496,NYSE
CHRD,Chord Energy Corporation,131.12,-0.81694402,Sell,422951,-1.98101219,55457335.12,5455405395,255,Energy Minerals,Integrated Oil,-14.03658297,-11.30952381,NASDAQ
RNR,RenaissanceRe Holdings Ltd.,186.03,-0.39087599,Buy,297653,0.21008403,55372387.59,8129862363.999999,649,Finance,Property/Casualty Insurance,-1.52453549,-0.96358603,NYSE
LSCC,Lattice Semiconductor Corporation,70.24,-2.09088375,Buy,787973,-0.53809119,55347223.52,9627053208,856,Electronic Technology,Semiconductors,-3.55622683,-1.32059567,NASDAQ
APLS,"Apellis Pharmaceuticals, Inc.",49.13,-2.44241461,Sell,1122164,-2.94350059,55131917.32,5432576706,476,Health Technology,Pharmaceuticals: Major,-1.60224314,-2.96267035,NASDAQ
NOV,NOV Inc.,19.26,-5.16986706,Sell,2856969,-5.49558391,55025222.94000001,7565423661,27043,Industrial Services,Oilfield Services/Equipment,-14.2475512,-14.58980044,NYSE
ERIE,Erie Indemnity Company,266.9,-2.61256659,Neutral,205735,-2.11252109,54910671.49999999,12429630892,5876,Finance,Property/Casualty Insurance,-5.48532172,-4.70239583,NASDAQ
BEN,"Franklin Resources, Inc.",26.59,-1.04205434,Neutral,2051041,-0.82058933,54537180.19,13283263084.000002,9800,Finance,Investment Managers,-0.82058933,-2.42201835,NYSE
WMG,Warner Music Group Corp.,33.31,0.27092113,Buy,1636188,0.3313253,54501422.28,17149784946.999998,6200,Commercial Services,Commercial Printing/Forms,-2.80128392,-2.99941759,NASDAQ
PNW,Pinnacle West Capital Corporation,77.5,-0.35998971,Buy,699985,0.15507883,54248837.5,8768365917,91,Utilities,Electric Utilities,-1.04698672,-0.79365079,NYSE
PATH,"UiPath, Inc.",12.95,-1.14503817,Buy,4182782,-0.53763441,54167026.9,7159215661,4013,Technology Services,Packaged Software,3.84923817,-10.87405368,NYSE
LSI,"Life Storage, Inc.",107.25,0.05597537,Buy,502648,0.12135922,53908998,9227689288,2241,Finance,Real Estate Investment Trusts,-0.22327658,1.3705104,NYSE
TRI,Thomson Reuters Corp,114.94,-0.13900956,Buy,467371,-0.26032628,53719622.74,55101631332.97681,24400,Technology Services,Internet Software/Services,-2.36153585,-2.46096402,NYSE
TXRH,"Texas Roadhouse, Inc.",97.95,-0.87035725,Buy,547909,-0.82017011,53667686.55,6554299474.999999,73300,Consumer Services,Restaurants,-1.37937978,-0.2850453,NASDAQ
ALK,"Alaska Air Group, Inc.",44.56,1.13481616,Sell,1201354,1.82815356,53532334.24,5651893861,22833,Transportation,Airlines,-6.07082631,-4.58244111,NYSE
WEX,WEX Inc.,159.01,-0.33220509,Sell,336643,0.41045719,53529603.43,6931732158,5600,Commercial Services,Miscellaneous Commercial Services,-5.98912144,-7.16370855,NYSE
LDOS,"Leidos Holdings, Inc.",106.85,-2.0443711,Neutral,500691,-1.88246097,53498833.34999999,14605279271,43000,Electronic Technology,Aerospace & Defense,-2.26836184,-3.29441578,NYSE
AGCO,AGCO Corporation,132.73,-1.76879811,Buy,401750,-1.45519341,53324277.49999999,9901402291.000002,23300,Producer Manufacturing,Trucks/Construction/Farm Machinery,0.00753466,-2.06596326,NYSE
ST,Sensata Technologies Holding plc,43.46,-0.66285714,Neutral,1213904,-0.27535567,52756267.84,6647708730.000001,21300,Electronic Technology,Electronic Equipment/Instruments,-3.63636364,-3.89208315,NYSE
WWE,"World Wrestling Entertainment, Inc.",75.73,-1.41890133,Sell,696542,-1.27753878,52749125.66,5634241628,870,Consumer Services,Movies/Entertainment,-5.19529294,-5.92546584,NYSE
L,Loews Corporation,56.48,0.17736786,Neutral,933084,0.51610607,52700584.32,13409879547,10340,Finance,Property/Casualty Insurance,-2.87188306,-2.06346454,NYSE
TS,Tenaris S.A.,31.56,-3.66300366,Sell,1663488,-2.74268105,52499681.28,19168765762.7868,22776,Non-Energy Minerals,Steel,-8.44212359,-6.98496905,NYSE
RGA,"Reinsurance Group of America, Incorporated",140.41,-2.11238148,Neutral,371751,-1.54957229,52197557.91,9384442799,3500,Finance,Multi-Line Insurance,-2.76315789,-2.80354423,NYSE
BRO,"Brown & Brown, Inc.",57.5,-0.46737061,Sell,907633,-0.43290043,52188897.5,16285286942.000002,12023,Finance,Insurance Brokers/Services,-3.50729988,-3.3938172,NYSE
PNR,Pentair plc.,45.07,0.51293488,Neutral,1153416,0.69258266,51984459.12,7413940676.999999,11250,Producer Manufacturing,Industrial Machinery,-1.52938606,-3.3869239,NYSE
HTHT,H World Group Limited,42.98,-0.87638376,Buy,1208799,-2.31818182,51954181.02,14301793165.95847,24384,Consumer Services,Hotels/Resorts/Cruise lines,12.27795193,7.82739589,NASDAQ
BUD,Anheuser-Busch Inbev SA Sponsored,59.61,0.06714789,Buy,869638,-0.05030181,51839121.18,118923340697.62918,169339,Consumer Non-Durables,Beverages: Alcoholic,1.22261844,-1.22618061,NYSE
HALO,"Halozyme Therapeutics, Inc.",56.93,-1.59031979,Buy,910287,-1.06013208,51822638.91,7697679460.000001,145,Health Technology,Biotechnology,-0.57631855,-4.22274563,NASDAQ
HQY,"HealthEquity, Inc.",62.52,-3.29466357,Strong Sell,825609,-3.62262988,51617074.68,5291682307.000001,3715,Finance,Investment Managers,-1.51228733,-4.57875458,NASDAQ
FNF,"FNF Group of Fidelity National Financial, Inc.",37.33,0.2147651,Sell,1380934,0.70137578,51550266.22,10158689908.000002,28290,Finance,Specialty Insurance,-3.78046625,-0.24051309,NYSE
SIRI,Sirius XM Holdings Inc.,6.11,-0.81168831,Sell,8435274,-0.97244733,51539524.14,23765073748.999996,5590,Consumer Services,Broadcasting,-5.85516179,-2.08333333,NASDAQ
ALC,Alcon Inc.,68.91,0.26189437,Buy,742908,-0.14490654,51193790.27999999,34434328817.1838,24389,Health Technology,Medical Specialties,0.02903179,-1.72561323,NYSE
HSBC,"HSBC Holdings, plc.",30.36,0.43003639,Buy,1685681,-0.36101083,51177275.16,121208064357.9598,220000,Finance,Major Banks,-1.62022035,-0.71942446,NYSE
EMN,Eastman Chemical Company,85.17,-0.10555947,Neutral,600782,-0.21089631,51168602.94,10219579089.000002,14000,Process Industries,Chemicals: Major Diversified,-1.6739783,-2.68510055,NYSE
TDY,Teledyne Technologies Incorporated,405.69,-1.34717798,Neutral,125771,-1.01742058,51024036.99,19015134138.000004,14500,Electronic Technology,Aerospace & Defense,-3.43013568,-5.03288935,NYSE
PHM,"PulteGroup, Inc.",43.92,-1.1033551,Buy,1156502,0.20533881,50793567.84,10005841571.000002,6182,Consumer Durables,Homebuilding,-1.92050022,-1.50257905,NYSE
HUN,Huntsman Corporation,28.12,0.86083214,Buy,1800351,0.64423765,50625870.12,5401836886,9000,Process Industries,Chemicals: Major Diversified,1.22390209,-0.77628793,NYSE
WTRG,"Essential Utilities, Inc.",48.23,-0.06216328,Buy,1049410,0.50010419,50613044.3,12650286732.000002,3211,Utilities,Water Utilities,-0.02072968,-0.18625828,NYSE
